ap,auc,dataset,path,type,name,query_index,lag_normalized_inverted
0.5947916123,0.61533751,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),6,0.8109962852
0.5056157081,0.4904022799,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),7,0.7496094247
0.509860763,0.5058763955,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),8,0.7572126234
0.5606730064,0.547423336,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),9,0.777626691
0.5325559077,0.5265321023,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),10,0.7673617942
0.5385475388,0.5187597155,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),11,0.763542836
0.5659101389,0.5593881012,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),12,0.7835055722
0.4517850486,0.4121955815,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),13,0.7111826041
0.4678647397,0.4387983419,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),14,0.7242538566
0.0665743865,0.7697862507,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),15,0.7701845444
0.6099586025,0.605845777,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),16,0.8063325271
0.5506897881,0.5221159734,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),17,0.7651919316
0.0095657866,0.6545977011,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),18,0.6534025375
0.0075118436,0.4850574713,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),19,0.4832756632
0.8666666667,0.9988505747,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),20,0.9988465975
0.5401524519,0.5560789486,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),21,0.7818796218
0.575969418,0.5359531773,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),22,0.7719908345
0.5758385287,0.5511446606,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),23,0.779455162
0.558594958,0.4887653681,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),24,0.748805129
0.0666666667,0.9759450172,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),25,0.9757785467
0.4503282543,0.4270102219,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),26,0.7184617699
0.5020161231,0.4886829337,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),27,0.7487646249
0.5512466673,0.5244359131,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),28,0.7663318328
0.4951217432,0.477283433,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),29,0.7431634861
0.4928944283,0.4688044656,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),30,0.7389973499
0.5803317398,0.5729426728,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),31,0.7901656039
0.4979458979,0.4864336521,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),32,0.7476594415
0.5037995163,0.4932639314,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),33,0.7510154957
0.5391914488,0.5511093316,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),34,0.7794378031
0.523135938,0.473032173,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),35,0.7410746317
0.4977092422,0.4952305808,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),36,0.7519818079
0.5905087827,0.5549013142,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),37,0.7813009918
0.5884732763,0.5889231711,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),38,0.7980176135
0.5331223536,0.5164397758,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),39,0.7624029348
0.520896293,0.4997526968,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),40,0.7542037472
0.5502350971,0.551568609,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),41,0.7796634688
0.5423788207,0.528852042,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),42,0.7685016954
0.4805333579,0.4747632955,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),43,0.7419252179
0.4817048262,0.445416647,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),44,0.7275057574
0.4828934618,0.4647651797,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),45,0.7370126489
0.5937842539,0.5839771068,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),46,0.7955873673
0.6290614238,0.5858142164,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),47,0.7964900302
0.570862887,0.5252013755,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),48,0.7667079423
0.4888440284,0.4738682934,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),49,0.741485459
0.44764912,0.4073083989,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),50,0.7087812894
0.4878197081,0.4827476565,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),51,0.7458483295
0.521233623,0.4930048519,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),52,0.7508881971
0.511257486,0.5099627868,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),53,0.7592204696
0.4766146531,0.4417424278,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),54,0.7257004317
0.4970393467,0.4451457911,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),55,0.7273726725
0.5194120944,0.4765768524,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),56,0.7428163081
0.4833350457,0.4492439587,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),57,0.729386305
0.5357116644,0.5133897028,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),58,0.760904283
0.5379931683,0.5289933581,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),59,0.768571131
0.5916431233,0.5501436714,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),60,0.7789633264
0.5600775575,0.5513213058,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),61,0.7795419565
0.2008957163,0.9179664934,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),62,0.9181084198
0.1676070822,0.9280762565,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),63,0.928200692
0.5197101253,0.5146497715,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),64,0.7615234172
0.5112455589,0.4771421169,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),65,0.7430940505
0.5029711228,0.4863512177,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),66,0.7476189374
0.5728374567,0.5715059588,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),67,0.7894596753
0.5269809551,0.4648240614,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),68,0.7370415804
0.5,0.9982817869,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),69,0.9982698962
0.5205559284,0.5034857977,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),70,0.7560380044
0.3333333333,0.9965635739,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),71,0.9965397924
1,1,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),72,1
0.5373561416,0.5304300721,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),73,0.7692770596
0.5658630218,0.5426539168,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),74,0.7752832394
0.5593324045,0.5433251684,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),75,0.7756130585
0.5550934002,0.5490720241,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),76,0.7784367731
1,1,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),77,1
1,1,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),78,1
0.1712301587,0.9477011494,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),79,0.9475201845
0.6684881603,0.6862068966,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),80,0.6851211073
0.2132850242,0.7293103448,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),81,0.7283737024
0.1078740157,0.916091954,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),82,0.9158016148
1,1,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),83,1
0.6708734904,0.6755028499,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),84,0.8405584937
0.5272544344,0.5386970653,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),85,0.7733390425
0.5635026954,0.5816689434,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),86,0.7944532525
0.0212765957,0.9209621993,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),87,0.9204152249
1,1,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),88,1
0.5111207783,0.5319256677,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),89,0.7700119198
0.4710941735,0.4256559423,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),90,0.7177963454
0.4643945928,0.461314711,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),91,0.7353172628
0.4880052204,0.4908968863,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),92,0.7498524493
0.5199419142,0.4944297894,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),93,0.7515883394
0.4808274612,0.4556502897,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),94,0.7325340524
0.0038022814,0.5498281787,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),95,0.5467128028
0.0206999789,0.8086206897,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),96,0.8079584775
0.25,0.9948453608,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),97,0.9948096886
0.5549029694,0.565653116,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),98,0.786583884
0.025,0.9329896907,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),99,0.9325259516
0.0035211268,0.5137457045,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),100,0.5103806228
0.5894705145,0.5695039804,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),101,0.7884760042
0.0037313433,0.5412371134,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),102,0.5380622837
0.5155449477,0.5122827265,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),103,0.7603603708
0.0024875622,0.3109965636,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),104,0.3062283737
0.5030568841,0.4808752179,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),105,0.7449283077
0.5325765995,0.5075133073,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),106,0.7580169191
0.5737073397,0.5728720147,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),107,0.7901308861
0.5857208706,0.5545598003,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),108,0.7811331891
0.5682857132,0.573943662,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),109,0.7906574394
0.5582814578,0.5334683687,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),110,0.7707699251
0.5332300654,0.5132719393,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),111,0.76084642
0.4980666207,0.4616208959,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),112,0.7354677067
0.544263551,0.5170874747,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),113,0.7627211813
0.5376082903,0.5304771774,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),114,0.7693002048
0.4595178885,0.4471830986,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),115,0.7283737024
0.4837824463,0.470429601,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),116,0.7397958593
0.626708119,0.6063757125,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),117,0.8065929106
0.6684411705,0.642988365,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),118,0.8245825184
0.5960563059,0.6010174761,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),119,0.803960144
0.5594489786,0.5328206698,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),120,0.7704516786
0.5800828704,0.5908309388,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),121,0.7989549942
0.6403965794,0.6127820434,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),122,0.809740658
0.2,0.9931271478,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),123,0.9930795848
0.6138282263,0.5777591973,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),124,0.7925322008
0.6262256179,0.6042088652,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),125,0.8055282314
0.614821033,0.6106858543,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),126,0.8087106966
0.5926701774,0.5701634557,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),127,0.788800037
0.6175532567,0.6135121767,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),128,0.8100994086
0.5958141436,0.5798789392,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),129,0.7935737348
0.590811261,0.5549248669,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),130,0.7813125644
0.6219366786,0.5890173819,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),131,0.7980639039
0.6661906578,0.6270431956,TrainController,1->0->2,HYBRID,(o (MAX) ((. (LSI NT) (1 2)) (x (SUM INDEPENDENT) ((. (VSM NT) (1 0)) (. (VSM NT) (0 2)))))),132,0.8167478677
